EIDID,seqv1.year,seqv1,lat,lon,Country,Decade,Year,zoo,vect,wild,dom,drm,tot,EID.1940,EID.1950,EID.1960,EID.1970,EID.1980,EID.1990,EID.2000
16,1980.18104,18104,34.5,-76.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18420,18420,33.5,-120.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18421,18421,33.5,-119.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18422,18422,33.5,-118.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18423,18423,33.5,-117.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18424,18424,33.5,-116.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18425,18425,33.5,-115.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18426,18426,33.5,-114.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18427,18427,33.5,-113.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18428,18428,33.5,-112.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18429,18429,33.5,-111.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18430,18430,33.5,-110.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18431,18431,33.5,-109.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18432,18432,33.5,-108.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18433,18433,33.5,-107.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18434,18434,33.5,-106.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18435,18435,33.5,-105.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18436,18436,33.5,-104.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18437,18437,33.5,-103.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18438,18438,33.5,-102.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18439,18439,33.5,-101.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18440,18440,33.5,-100.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18441,18441,33.5,-99.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18442,18442,33.5,-98.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18443,18443,33.5,-97.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18444,18444,33.5,-96.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18445,18445,33.5,-95.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18446,18446,33.5,-94.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18447,18447,33.5,-93.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18448,18448,33.5,-92.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18449,18449,33.5,-91.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18450,18450,33.5,-90.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18451,18451,33.5,-89.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18452,18452,33.5,-88.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18453,18453,33.5,-87.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18454,18454,33.5,-86.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18455,18455,33.5,-85.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18456,18456,33.5,-84.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18457,18457,33.5,-83.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18458,18458,33.5,-82.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18459,18459,33.5,-81.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18460,18460,33.5,-80.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18461,18461,33.5,-79.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18462,18462,33.5,-78.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18463,18463,33.5,-77.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18782,18782,32.5,-118.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18783,18783,32.5,-117.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18786,18786,32.5,-114.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18787,18787,32.5,-113.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18788,18788,32.5,-112.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18789,18789,32.5,-111.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18790,18790,32.5,-110.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18791,18791,32.5,-109.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18792,18792,32.5,-108.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18793,18793,32.5,-107.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18794,18794,32.5,-106.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18795,18795,32.5,-105.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18796,18796,32.5,-104.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18797,18797,32.5,-103.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18798,18798,32.5,-102.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18799,18799,32.5,-101.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18800,18800,32.5,-100.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18801,18801,32.5,-99.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18802,18802,32.5,-98.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18803,18803,32.5,-97.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18804,18804,32.5,-96.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18805,18805,32.5,-95.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18806,18806,32.5,-94.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18807,18807,32.5,-93.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18808,18808,32.5,-92.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18809,18809,32.5,-91.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18810,18810,32.5,-90.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18811,18811,32.5,-89.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18812,18812,32.5,-88.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18813,18813,32.5,-87.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18814,18814,32.5,-86.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18815,18815,32.5,-85.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18816,18816,32.5,-84.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18817,18817,32.5,-83.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18818,18818,32.5,-82.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18819,18819,32.5,-81.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18820,18820,32.5,-80.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.18821,18821,32.5,-79.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19149,19149,31.5,-111.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19150,19150,31.5,-110.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19151,19151,31.5,-109.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19152,19152,31.5,-108.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19155,19155,31.5,-105.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19156,19156,31.5,-104.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19157,19157,31.5,-103.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19158,19158,31.5,-102.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19159,19159,31.5,-101.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19160,19160,31.5,-100.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19161,19161,31.5,-99.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19162,19162,31.5,-98.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19163,19163,31.5,-97.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19164,19164,31.5,-96.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19165,19165,31.5,-95.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19166,19166,31.5,-94.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19167,19167,31.5,-93.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19168,19168,31.5,-92.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19169,19169,31.5,-91.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19170,19170,31.5,-90.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19171,19171,31.5,-89.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19172,19172,31.5,-88.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19173,19173,31.5,-87.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19174,19174,31.5,-86.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19175,19175,31.5,-85.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19176,19176,31.5,-84.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19177,19177,31.5,-83.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19178,19178,31.5,-82.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19179,19179,31.5,-81.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19180,19180,31.5,-80.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19516,19516,30.5,-104.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19517,19517,30.5,-103.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19518,19518,30.5,-102.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19519,19519,30.5,-101.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19520,19520,30.5,-100.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19521,19521,30.5,-99.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19522,19522,30.5,-98.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19523,19523,30.5,-97.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19524,19524,30.5,-96.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19525,19525,30.5,-95.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19526,19526,30.5,-94.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19527,19527,30.5,-93.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19528,19528,30.5,-92.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19529,19529,30.5,-91.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19530,19530,30.5,-90.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19531,19531,30.5,-89.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19532,19532,30.5,-88.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19533,19533,30.5,-87.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19534,19534,30.5,-86.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19535,19535,30.5,-85.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19536,19536,30.5,-84.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19537,19537,30.5,-83.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19538,19538,30.5,-82.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19539,19539,30.5,-81.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19877,19877,29.5,-103.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19880,19880,29.5,-100.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19881,19881,29.5,-99.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19882,19882,29.5,-98.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19883,19883,29.5,-97.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19884,19884,29.5,-96.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19885,19885,29.5,-95.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19886,19886,29.5,-94.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19887,19887,29.5,-93.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19888,19888,29.5,-92.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19889,19889,29.5,-91.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19890,19890,29.5,-90.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19891,19891,29.5,-89.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19892,19892,29.5,-88.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19895,19895,29.5,-85.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19896,19896,29.5,-84.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19897,19897,29.5,-83.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19898,19898,29.5,-82.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19899,19899,29.5,-81.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.19900,19900,29.5,-80.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.20241,20241,28.5,-99.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.20242,20242,28.5,-98.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.20243,20243,28.5,-97.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.20244,20244,28.5,-96.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.20245,20245,28.5,-95.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.20251,20251,28.5,-89.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.20258,20258,28.5,-82.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.20259,20259,28.5,-81.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.20260,20260,28.5,-80.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.20601,20601,27.5,-99.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.20602,20602,27.5,-98.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.20603,20603,27.5,-97.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.20604,20604,27.5,-96.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.20618,20618,27.5,-82.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.20619,20619,27.5,-81.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.20620,20620,27.5,-80.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.20886,20886,26.5,-174.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.20887,20887,26.5,-173.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.20962,20962,26.5,-98.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.20963,20963,26.5,-97.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.20978,20978,26.5,-82.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.20979,20979,26.5,-81.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.20980,20980,26.5,-80.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.21246,21246,25.5,-174.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.21247,21247,25.5,-173.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.21249,21249,25.5,-171.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.21252,21252,25.5,-168.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.21253,21253,25.5,-167.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.21339,21339,25.5,-81.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.21340,21340,25.5,-80.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.21612,21612,24.5,-168.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.21613,21613,24.5,-167.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.21698,21698,24.5,-82.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.21699,21699,24.5,-81.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.21700,21700,24.5,-80.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.21974,21974,23.5,-166.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.21976,21976,23.5,-164.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.21979,21979,23.5,-161.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.22340,22340,22.5,-160.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.22341,22341,22.5,-159.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.22700,22700,21.5,-160.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.22701,22701,21.5,-159.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.22702,22702,21.5,-158.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.22703,22703,21.5,-157.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.22704,22704,21.5,-156.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.23063,23063,20.5,-157.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.23064,23064,20.5,-156.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.23065,23065,20.5,-155.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.23424,23424,19.5,-156.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.23425,23425,19.5,-155.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.23426,23426,19.5,-154.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.23785,23785,18.5,-155.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.20162,20162,28.5,-178.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.20165,20165,28.5,-175.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.20524,20524,27.5,-176.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.20525,20525,27.5,-175.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
17,1960.15590,15590,41.5,-70.5,USA,1960,1962,1,1,1,0,0,1,0,0,1,0,0,0,0
18,1990.17475,17475,36.5,14.5,ITA,1990,1995,1,0,1,1,0,1,0,0,0,0,0,1,0
18,1990.17835,17835,35.5,14.5,MLT,1990,1995,1,0,1,1,0,1,0,0,0,0,0,1,0
19,1980.14861,14861,43.5,-79.5,USA,1980,1981,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
19,1980.15579,15579,41.5,-81.5,USA,1980,1981,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
22,1960.26927,26927,10.5,106.5,VNM,1960,1965,1,0,1,1,0,1,0,0,1,0,0,0,0
25,1940.12779,12779,49.5,-1.5,FRA,1940,1945,1,0,1,1,0,1,1,0,0,0,0,0,0
25,1940.12780,12780,49.5,-0.5,FRA,1940,1945,1,0,1,1,0,1,1,0,0,0,0,0,0
